created_at;id_str;text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 27 12:49:38 +0000 2023;1,74E+18;telkomsel lu lemot banget katanya nomer wahid seindo you should be ashamed with yourself;0;0;0;2;en;380322511;1,74E+18;deuxomens;https://twitter.com/deuxomens/status/1739991931537764632
Wed Dec 27 12:49:34 +0000 2023;1,74E+18;@chanycoel space telkomsel gas?;0;1;0;0;nl;7,67E+17;1,74E+18;bazromx;https://twitter.com/bazromx/status/1739991915100295544
Wed Dec 27 12:48:18 +0000 2023;1,74E+18;@Telkomsel ini tuh kalo mau pake redeem selain pake poin harus pake pulsa juga ga?;0;1;0;0;in;1,26E+18;1,74E+18;haegalli;https://twitter.com/haegalli/status/1739991596630970533
Wed Dec 27 12:48:14 +0000 2023;1,74E+18;@re_injun WHAT WHAT WHAT SEJAK KAPAN DEKAT DENGAN SI TELKOMSEL?;0;2;0;0;in;2989680380;1,74E+18;hwueniing;https://twitter.com/hwueniing/status/1739991578662580434
Wed Dec 27 12:48:09 +0000 2023;1,74E+18;@Telkomsel @zaraaurora_ Min, cek dm dong;0;1;0;0;in;2829470582;1,74E+18;rosegold99__;https://twitter.com/rosegold99__/status/1739991557816910117
Wed Dec 27 12:48:01 +0000 2023;1,74E+18;help gua butuh telkomsel...kartu tri gua..gabisa...survive disumatra...😢;0;0;0;0;in;1,62E+18;1,74E+18;jekukay;https://twitter.com/jekukay/status/1739991524744790240
Wed Dec 27 12:47:50 +0000 2023;1,74E+18;@zaraaurora_ @zaraaurora_ Udah cek penggunaan trakhir melalui dial *888*77# Kak Zara? Coba infoin juga nomernya ke DM biar bisa dibantu cek penggunaan pulsanya :) -Jovan;0;2;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739991478817235120
Wed Dec 27 12:47:33 +0000 2023;1,74E+18;@Rasakanabadii @Telkomsel anti paket darurat. ni tsel bjingan;0;0;0;0;in;1888421070;1,74E+18;zaraaurora_;https://twitter.com/zaraaurora_/status/1739991406482268573
Wed Dec 27 12:47:17 +0000 2023;1,74E+18;Kenapa ini lelet kali proses pembelian pulsa Telkomsel di app @danawallet;0;3;0;0;in;1,14E+18;1,74E+18;uda_2019;https://twitter.com/uda_2019/status/1739991340627423521
Wed Dec 27 12:47:16 +0000 2023;1,74E+18;@Telkomsel  bagaimana cara mengaktivasi ulang nomor yang hangus.mohon bantuannya;0;1;0;0;in;1,19E+18;1,74E+18;kylepatricklov1;https://twitter.com/kylepatricklov1/status/1739991337192366227
Wed Dec 27 12:46:41 +0000 2023;1,74E+18;@elwanhrefa @elwanhrefa Siap Kak Elwan. Tungguin di DM ya. Rekan Kami bakalan segera meluncur :) -Zidane;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739991187820560530
Wed Dec 27 12:46:28 +0000 2023;1,74E+18;@rahmawma @rahmawma Oke, Kak. Ditunggu ya. Rekan di DM pasti balas chat nya segera :) -Rai;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739991134338949613
Wed Dec 27 12:45:50 +0000 2023;1,74E+18;@Telkomsel Cek dm min;0;1;0;0;in;574305424;1,74E+18;elwanhrefa;https://twitter.com/elwanhrefa/status/1739990975534293007
Wed Dec 27 12:44:50 +0000 2023;1,74E+18;@GhaKuriketto @GhaKuriketto Siap Kak dilanjut di Dm ya. Pasti di bales kok DM nya :) -Ardhan;0;0;0;1;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739990724828098989
Wed Dec 27 12:44:47 +0000 2023;1,74E+18;@_iniratu @_iniratu Udah coba restart HP Kak Ratu? Kalau udah masih ga bisa aktivasi paket, coba infoin nomer sama capture voucher depan dan belakang ke DM :) -Jovan;0;1;0;1;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739990708969418980
Wed Dec 27 12:44:40 +0000 2023;1,74E+18;@Telkomsel cek dmmmmmm;0;1;0;0;tr;7,05E+17;1,74E+18;rahmawma;https://twitter.com/rahmawma/status/1739990679651225813
Wed Dec 27 12:44:39 +0000 2023;1,74E+18;mari kita redeem segala perpoint2 an yg akan expired di 2023, salah satunya telkomsel point;0;0;0;1;in;1,17E+18;1,74E+18;13bchz;https://twitter.com/13bchz/status/1739990677029786000
Wed Dec 27 12:44:23 +0000 2023;1,74E+18;@shhunshine Kakak bisa tuker Telkomsel Poin tersebut dengan beragam penawaran menarik loh. Dari mulai produk Telkomsel seperti telepon, SMS, dan internet, hingga berbagai diskon menarik dari merchant yang bekerja sama dengan Telkomsel. Yuk tuker Telkomsel Poinnya di aplikasi MyTelkomsel atau…;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739990607865823428
Wed Dec 27 12:44:20 +0000 2023;1,74E+18;@haegalli @haegalli Yah kok ga bisa redeem poin :( Yuk Kak Hae infoin nomor HP, tanggal kejadian sama capture gagalnya ke DM biar dibantuin cek. Makasih :) -Zidane;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739990595609968770
Wed Dec 27 12:43:40 +0000 2023;1,74E+18;@Telkomsel bales DM woy;0;1;0;0;in;226588561;1,74E+18;GhaKuriketto;https://twitter.com/GhaKuriketto/status/1739990431537250634
Wed Dec 27 12:43:22 +0000 2023;1,74E+18;@discountfess @Telkomsel knp di aku gabisaaaaa;0;0;0;0;in;1,18E+18;1,74E+18;mrypskrst;https://twitter.com/mrypskrst/status/1739990354307567992
Wed Dec 27 12:43:16 +0000 2023;1,74E+18;min ini kenapa mau aktivasi vocher sistem sibuk terus padahal lagi butuh bgt @Telkomsel;0;1;0;0;in;1,52E+18;1,74E+18;_iniratu;https://twitter.com/_iniratu/status/1739990326738301438
Wed Dec 27 12:41:14 +0000 2023;1,74E+18;@Telkomsel minn ni poin tsel diapain ya biar ngga hangus sia sia?? https://t.co/1WHZBIW4nZ;0;1;0;0;in;1,65E+18;1,74E+18;shhunshine;https://twitter.com/shhunshine/status/1739989816878793123
Wed Dec 27 12:40:46 +0000 2023;1,74E+18;"@shinebieber99 Coba telpon no Telkomsel yg lg blokir, pasti jawabannya Veronica"" terus kena biaya panggilan 2000 🤭🤭🤭🤭""";0;0;0;0;in;251552197;1,74E+18;ian_canal;https://twitter.com/ian_canal/status/1739989698477740438
Wed Dec 27 12:40:10 +0000 2023;1,74E+18;@ririibigwin @fr4ppuchino @ririibigwin Yahh.. Penukaran Telkomsel Poinnya gagal ya Kak Riri? biar kendala ga bisa tukar Telkomsel Poinnya bisa dibantu pengecekan lebih lanjut, silakan konfirmasi nomor HP nya ke DM ya. Ditunggu :) -Rai;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739989547826758101
Wed Dec 27 12:38:47 +0000 2023;1,74E+18;@kinoypride @kinoypride Okey Kak. Tungguin balesan dari Kami di DM ya. Makasih :) -Zidane;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739989201775677837
Wed Dec 27 12:37:58 +0000 2023;1,74E+18;@teekoreo @teekoreo Oke siap Kak. Sama-sama :) -Ardhan;0;0;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739988993872437684
Wed Dec 27 12:37:10 +0000 2023;1,74E+18;@Telkomsel cdm min;0;1;0;0;it;1,17E+18;1,74E+18;madeforbintang;https://twitter.com/madeforbintang/status/1739988792017313913
Wed Dec 27 12:36:50 +0000 2023;1,74E+18;@Telkomsel @fr4ppuchino Kalo tidak berhasil redeem itu kenapa ya? https://t.co/WL3ec4dJlX;0;1;0;0;in;1,73E+18;1,74E+18;win_cometoriri;https://twitter.com/win_cometoriri/status/1739988709616005501
Wed Dec 27 12:36:28 +0000 2023;1,74E+18;@vincentkho92 @vincentkho92 Wihh.. Selamat menikmati jaringan 5G Telkomselnya ya Kak 😁 -Rai;0;0;0;1;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739988615495876839
Wed Dec 27 12:36:07 +0000 2023;1,74E+18;@Telkomsel Baik, ditunggu ya, terima kasih;0;1;0;0;in;47882658;1,73E+18;teekoreo;https://twitter.com/teekoreo/status/1739988529701343727
Wed Dec 27 12:36:06 +0000 2023;1,74E+18;@fr4ppuchino @Jchahope_ @discountfess aaaaa minseel @Telkomsel tolonggg kokk akuu gabisaa redeem point nyaa yaa, padahaal lagii butuhh bangett sunscreen, ayoo bantuu akuu ☹️ https://t.co/JN6TLQSZHU;0;5;0;1;in;1,49E+18;1,74E+18;pyeepwacket;https://twitter.com/pyeepwacket/status/1739988527310635121
Wed Dec 27 12:35:27 +0000 2023;1,74E+18;@mayambei70130 @Telkomsel Hai, Kak Irfan . Guna kami bantu pengecekan terlebih dahulu yuk infoin nomor IndiHome, atas nama dan alamat instalasinya via DM ya agar datanya aman. Makasih -Jae;0;1;0;0;in;7,65E+17;1,74E+18;IndiHomeCare;https://twitter.com/IndiHomeCare/status/1739988363766268279
Wed Dec 27 12:34:53 +0000 2023;1,74E+18;@Rahmatswt @Rahmatswt Yah blm dapat bonus kuotanya ya :( boleh infoin ke DM nomor HP dan capture topup voucher biar dibantu cek ya. Makasih :) -Nesya;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739988218639208945
Wed Dec 27 12:34:43 +0000 2023;1,74E+18;@aditbay_ir @TelkomCare @wifiidBogor @aditbay_ir Waduh maaf nih Kak kalau akses internetnya berkendala, coba infoin nomer, lokasi detail ke DM :) -Jovan;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739988176352182308
Wed Dec 27 12:34:24 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel iyaa ih knp ya :');0;0;0;0;in;788222900;1,74E+18;notyourrhabibti;https://twitter.com/notyourrhabibti/status/1739988099294495013
Wed Dec 27 12:33:52 +0000 2023;1,74E+18;@SpgYakult @Txtmlbb telkomsel juga kadang kayak gitu aneh dah;0;0;0;1;in;4334222172;1,74E+18;pangeran_katakk;https://twitter.com/pangeran_katakk/status/1739987962300097000
Wed Dec 27 12:33:16 +0000 2023;1,74E+18;Customer Service Representative GraPARI Telkomsel – Jakarta di Infomedia Nusantara  Selengkapnya 👉🏽👉🏽 https://t.co/kKkCwSD2LD;0;0;0;0;in;1372842241;1,74E+18;StevenZeg;https://twitter.com/StevenZeg/status/1739987811288395820
Wed Dec 27 12:33:01 +0000 2023;1,74E+18;@kinoypride @kinoypride Yahh.. Penukaran Poinnya gagal ya Kak :( Tenang, biar bisa dibantu pengecekan lebih lanjut, silakan konfirmasi nomor HP ke DM ya. Ditunggu :) -Rai;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739987751355957497
Wed Dec 27 12:32:24 +0000 2023;1,74E+18;@teekoreo @teekoreo DM Kak Kartika udah masuk nih. Tungguin balasan di DM ya 😊 -Nesya;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739987595051118998
Wed Dec 27 12:32:20 +0000 2023;1,74E+18;Sinyal 5G @Telkomsel full bar di Surabaya Barat. Mantappp!!! https://t.co/4UGHbhjAEc;0;1;0;0;in;141893308;1,74E+18;vincentkho92;https://twitter.com/vincentkho92/status/1739987576096952790
Wed Dec 27 12:32:10 +0000 2023;1,74E+18;Min, saya gangguan wifi id, tolong tangani dong, sudah 4 hari wifi off, telfon CS dicuekin nih, help yaaaa min @TelkomCare @Telkomsel @wifiidBogor #ErrorTelkom;0;1;0;0;in;1102971866;1,74E+18;aditbay_ir;https://twitter.com/aditbay_ir/status/1739987533751373889
Wed Dec 27 12:30:26 +0000 2023;1,74E+18;@Telkomsel Sudah tp tidak ada SMS masuk untuk kuota nya;0;1;0;0;in;416063991;1,74E+18;Rahmatswt;https://twitter.com/Rahmatswt/status/1739987098747498559
Wed Dec 27 12:29:55 +0000 2023;1,74E+18;@Telkomsel Sudah DM ya minta tolong dibantu, terima kasih;0;1;0;0;in;47882658;1,73E+18;teekoreo;https://twitter.com/teekoreo/status/1739986969101492410
Wed Dec 27 12:29:30 +0000 2023;1,74E+18;@Rahmatswt Kak Rahmat buat claim kuota pastikan udh top up voucher games di website https://t.co/2v4i6XiBsk atau aplikasi Dunia Games. Nanti akan dapat bonus kuotanya ya :) -Nesya;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739986864239784230
Wed Dec 27 12:29:25 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel Sama:((;0;0;0;0;in;1,12E+18;1,74E+18;bbby1june;https://twitter.com/bbby1june/status/1739986844581031998
Wed Dec 27 12:29:07 +0000 2023;1,74E+18;@viaoctvni Jaringannya kenapa, Kak Via? ga stabil lagi kah? maaf ya :( Jika nomor HP dan lokasi yang berkendala masih tetap sama dengan laporan sebelumnya di DM, Kakak bisa konfirmasi kembali ke DM biar dibantu penanganan lebih lanjut ya. Ditunggu :) -Rai;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739986769440022573
Wed Dec 27 12:28:24 +0000 2023;1,74E+18;min yg tuker poin buat sunscreen gabisa, ap emg abis kh stoknya? @Telkomsel https://t.co/h1ibLopTSJ;0;1;0;0;in;1,17E+18;1,74E+18;madeforbintang;https://twitter.com/madeforbintang/status/1739986586794946704
Wed Dec 27 12:28:11 +0000 2023;1,74E+18;@sevngh4n @sevngh4n Okey siap Kak Rifa. Tungguin balesan dari Kami di DM ya. Makasih :) -Zidane;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739986532113830027
Wed Dec 27 12:26:46 +0000 2023;1,74E+18;@Telkomsel sudah minn;0;1;0;0;in;1,69E+18;1,74E+18;sevngh4n;https://twitter.com/sevngh4n/status/1739986177716003206
Wed Dec 27 12:26:04 +0000 2023;1,74E+18;@aldoTumor @aldoTumor Sinyalnya tiba-tiba hilang ya, Kak Aldo? Maaf ya :( btw kendalanya hilang sinyalnya dialami nomor Telkomsel lain juga ga Kak? silakan konfirmasi nomor Telkomselnya ke DM biar dibantu cek ya. Sertakan juga waktu kejadian dan lokasi lengkapnya. Ditunggu :) -Rai;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739986000410263968
Wed Dec 27 12:26:00 +0000 2023;1,74E+18;jaringan @Telkomsel parahhhhhh;0;1;0;0;in;1,46E+18;1,74E+18;viaoctvni;https://twitter.com/viaoctvni/status/1739985983733682488
Wed Dec 27 12:25:27 +0000 2023;1,74E+18;@user13752102517 Kenapaaaa kak? 😭 -Garra;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739985843451011371
Wed Dec 27 12:25:18 +0000 2023;1,74E+18;@irlinzafarah @irlinzafarah Okaay Kak Irlinza ditunggu ya balesan DM nya :) -Jovan;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739985806926995956
Wed Dec 27 12:24:51 +0000 2023;1,74E+18;@wahono_allin @wahono_allin Yah kok ga bisa isi pulsa :( Yuk Kak Wahono infoin nomor HP sama capture gagalnya ke DM biar dibantuin cek. Makasih :) -Zidane;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739985695727587702
Wed Dec 27 12:24:15 +0000 2023;1,74E+18;@teekoreo @teekoreo Lokasi dimana nih :(. Ardhan bantu benerin untuk kendala gak bisa akses internet. Share yu nomor Hp, tgl dan waktu kejadian, lokasi detail (kel, kec, kota) serta nomor lain berkendala sama jika ada ke DM supaya dibantu cek dan data aman. Makasih :) -Ardhan;0;1;0;0;in;255409050;1,73E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739985542069326007
Wed Dec 27 12:23:28 +0000 2023;1,74E+18;@widiantoro_D @widiantoro_D  Tenang, Kak Doni. Boleh infoin nomor HP dan alamat email ke DM biar Sabil cek ya, makasih😊-Sabil;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739985347461919156
Wed Dec 27 12:23:11 +0000 2023;1,74E+18;@Telkomsel min, kok nomer gua tiba2 ga ada sinyal nya ya? Pdhal kuotanya masi banyak dan tenggat waktunya jg masi lama. Udh gua flight mode dan unflight masi sama aja dah;0;1;0;0;in;103840551;1,74E+18;aldoTumor;https://twitter.com/aldoTumor/status/1739985273235362054
Wed Dec 27 12:22:24 +0000 2023;1,74E+18;Halo @Telkomsel tlg cek dm aku ya, thank you 🎉;0;1;0;0;in;86519988;1,74E+18;irlinzafarah;https://twitter.com/irlinzafarah/status/1739985075662676041
Wed Dec 27 12:22:15 +0000 2023;1,74E+18;Isi pulsa @Telkomsel dari tadi gagal trus knp ya?;0;1;0;0;in;2351378348;1,74E+18;wahono_allin;https://twitter.com/wahono_allin/status/1739985038710833295
Wed Dec 27 12:22:00 +0000 2023;1,74E+18;Mau dapetin #CashbackNampol maks 11.000 Koin Shopee?  Yuk bayar tagihan Halo dan beli paket/pulsa di MyTelkomsel dengan ShopeePay minimal Rp50rb.   Dapatkan kuota 1GB dengan melakukan transaksi yang sama di MyTelkomsel atau kunjungi https://t.co/2zwfCKt9rs.  *S&amp K Berlaku https://t.co/DeNZazRaPs;0;1;0;2;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984975661764880
Wed Dec 27 12:21:41 +0000 2023;1,74E+18;@sevngh4n @sevngh4n Yah kok ga bisa tuker poin :( Yuk Kak Rifa infoin nomor HP, tanggal kejadian sama capture gagalnya ke DM biar dibantuin cek. Makasih :) -Zidane;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984898679816595
Wed Dec 27 12:20:22 +0000 2023;1,74E+18;poin di my telkomsel punyaku kenapa gak bisa dituker yaa min?? waktu mau dituker selalu gagal terusss :( @Telkomsel;0;1;0;0;in;1,69E+18;1,74E+18;sevngh4n;https://twitter.com/sevngh4n/status/1739984564406440146
Wed Dec 27 12:20:18 +0000 2023;1,74E+18;Tidak bisa min @Telkomsel karena di aplikasi pilihan login hanya dengan email;0;1;0;0;in;91785775;1,74E+18;widiantoro_D;https://twitter.com/widiantoro_D/status/1739984548958752868
Wed Dec 27 12:19:39 +0000 2023;1,74E+18;@chocobearryea @chocobearryea Tenang, Kak Vidi. DM nya udah masuk, pasti dibalas ko😊-Sabil;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984385938710607
Wed Dec 27 12:18:51 +0000 2023;1,74E+18;@medilvaise Waaduhh kenapa emang kak? 😭-Garra;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984182724735203
Wed Dec 27 12:18:47 +0000 2023;1,74E+18;@Mulianto_dnt @Mulianto_dnt Maaf ya Kak. Kalo jaringan internetnya masih berkendala, Rai sarankan untuk segera konfirmasi kembali melalui DM biar dibantu penanganan lebih lanjut :) -Rai;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984166513693179
Wed Dec 27 12:18:15 +0000 2023;1,74E+18;@azkyaaa06 Kenapa Kak Azky? yuk cerita sini 😊 -Garra;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739984031431971143
Wed Dec 27 12:18:08 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel saamaa 😢;0;0;0;1;et;1,24E+18;1,74E+18;krispiyAy;https://twitter.com/krispiyAy/status/1739984004710031830
Wed Dec 27 12:17:49 +0000 2023;1,74E+18;Kualitas jaringan @Telkomsel cuma segitu aja ( 19,1 KB/Dtk ) https://t.co/wvbRd8FdEa;0;0;0;0;in;3228769753;1,74E+18;Mulianto_dnt;https://twitter.com/Mulianto_dnt/status/1739983925127291308
Wed Dec 27 12:17:46 +0000 2023;1,74E+18;@Telkomsel Haloo udah dicoba barusan tapi masih gabisa. Udah saya DM ya kak 🙏;0;1;0;0;in;1,41E+18;1,74E+18;chocobearryea;https://twitter.com/chocobearryea/status/1739983913584562512
Wed Dec 27 12:16:33 +0000 2023;1,74E+18;@_W_T_T_ @_W_T_T_  Huhu kuotanya ga bisa digunakan, Kak? udah coba restart HP belum? boleh infoin nomor HP, nama lengkap dan tempat tanggal lahir ke DM agar dicek ya, makasih😊-Sabil;1;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739983607022931989
Wed Dec 27 12:16:13 +0000 2023;1,74E+18;Kualitas jaringan @Telkomsel 4G cuma 19,1 KB/dtk cuakssss https://t.co/1FKdszFoRg;0;0;0;0;in;3228769753;1,74E+18;Mulianto_dnt;https://twitter.com/Mulianto_dnt/status/1739983522700669106
Wed Dec 27 12:15:05 +0000 2023;1,74E+18;@vhyunggieee @tiaratami @vhyunggieee Oke Kak di lanjut di Dm ya. Pasti di bales kok DM nya :) -Ardhan;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739983237437702348
Wed Dec 27 12:14:47 +0000 2023;1,74E+18;@Telkomsel ngaktifin roammax sehari, baru dipakai ngecheck googlemap udah habis..... Mau nambah lagi udah gak bisa akhirnya pakai program diaspora...ntah brapa nanti tagihan..... https://t.co/in9VLdcU8C;0;1;0;0;in;131155117;1,74E+18;_W_T_T_;https://twitter.com/_W_T_T_/status/1739983162493776072
Wed Dec 27 12:13:48 +0000 2023;1,74E+18;@Telkomsel @tiaratami cek DM dong min☹️;0;1;0;0;in;1,14E+18;1,74E+18;vhyunggieee;https://twitter.com/vhyunggieee/status/1739982915080245465
Wed Dec 27 12:13:29 +0000 2023;1,74E+18;@chocobearryea @chocobearryea Ga usah khawatir ya, Kak Vidi. Buat tukar voucher udah coba force stop belum? infoin nomor HP dan keterangan gagal ke DM biar Sabil cek ya, makasih😊-Sabil;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739982833870111167
Wed Dec 27 12:13:12 +0000 2023;1,74E+18;@Telkomsel Cara claim kuota nya gimana ya?;0;1;0;0;in;416063991;1,74E+18;Rahmatswt;https://twitter.com/Rahmatswt/status/1739982764064330105
Wed Dec 27 12:11:36 +0000 2023;1,74E+18;@Telkomsel kok gagal terus tuker Voucher sunscreen ya min?;0;1;0;0;in;1,41E+18;1,74E+18;chocobearryea;https://twitter.com/chocobearryea/status/1739982359808868726
Wed Dec 27 12:06:27 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel Samaaa;0;0;0;0;in;1,44E+18;1,74E+18;syfnaj;https://twitter.com/syfnaj/status/1739981061877268613
Wed Dec 27 12:05:11 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel eh iya aku jugaaaa;0;0;0;0;in;1,49E+18;1,74E+18;johnaviskyl;https://twitter.com/johnaviskyl/status/1739980745811300656
Wed Dec 27 12:04:29 +0000 2023;1,74E+18;TelkomselのSIM利用者スマホ画面にコロナ禍中は「 PakaiMasker ( マスク着用を ) 」の標語的メッセージが表示されていたが、昨日バリへ戻りSIMをオンにすると今度は「 PemiluDamai ( 平和的選挙を ) 」と現れるようになった。 ( 来年前半インドネシアでは毎度大波乱の大統領選が予定されています。) https://t.co/sLp1PUPteg;0;1;0;40;ja;1,41E+18;1,74E+18;junexbalix;https://twitter.com/junexbalix/status/1739980569667424383
Wed Dec 27 12:03:12 +0000 2023;1,74E+18;IndiHome Gabung Telkomsel, Umumkan Tarif Internet Baru https://t.co/VeJ4Mjx4FQ;0;0;0;0;in;1,44E+18;1,74E+18;KicungH;https://twitter.com/KicungH/status/1739980245883920520
Wed Dec 27 12:01:08 +0000 2023;1,74E+18;Heii, baca nih  Cara Kirim Pulsa Axis ke Telkomsel Update Desember 2023 https://t.co/zWq9gtJxl9;0;0;0;0;in;7,28E+17;1,74E+18;ireneputri9007;https://twitter.com/ireneputri9007/status/1739979725517517190
Wed Dec 27 12:00:27 +0000 2023;1,74E+18;@brigithabela Paketan telkomsel ku lebih awet kek nya;0;1;0;0;in;1,02E+18;1,74E+18;vitorisena;https://twitter.com/vitorisena/status/1739979552800329906
Wed Dec 27 12:00:00 +0000 2023;1,74E+18;Kalo kayak gini sih, fix banget stress setahun auto gone~  Apalagi bisa liburan makin seru bareng Combo Sakti #TelkomselPraBayar. Kuota hingga 133GB cuma Rp18 ribu!  Aktifin di MyTelkomsel / *363#.  *S&amp K berlaku  #TerbuktiTerbaik https://t.co/ZxMh5HImXO;0;2;0;2;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739979439046316430
Wed Dec 27 11:59:30 +0000 2023;1,74E+18;@tiaratami @tiaratami Yahh.. Aktivasi paketnya gagal ya, Kak Tiara? :( Agar kendala ga bisa aktivasi paketnya bisa dibantu, silakan konfirmasi nomor Telkomsel yg digunakan ke DM ya. Ditunggu :) -Rai;0;1;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739979313565589832
Wed Dec 27 11:56:36 +0000 2023;1,74E+18;@convomfs Ada, d dalem jg ada pake Telkomsel;0;0;0;0;in;1,32E+18;1,74E+18;jeonkoogrl;https://twitter.com/jeonkoogrl/status/1739978584939430186
Wed Dec 27 11:56:01 +0000 2023;1,74E+18;@jhosebrama @jhosebrama  Huhu ga maksa, Kak Bramastra:( kalo Kakak ga tertarik sama penawaran paketnya bisa pilih batal ya,makasih😊-Sabil;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739978436121354615
Wed Dec 27 11:55:39 +0000 2023;1,74E+18;telkomsel sialan;0;1;0;0;in;1,54E+18;1,74E+18;azkyaaa06;https://twitter.com/azkyaaa06/status/1739978344802943002
Wed Dec 27 11:55:29 +0000 2023;1,74E+18;@itsmerayyi @discountfess @Telkomsel samaaa plss;0;0;0;0;tl;1,58E+18;1,74E+18;1833gr;https://twitter.com/1833gr/status/1739978305510821946
Wed Dec 27 11:55:26 +0000 2023;1,74E+18;@dexlyzm @dexlyzm Coba Kakak infoin nomor HPnya ke DM biar dibantuin cek kendala tukar poinnya ya. Makasih :) -Zidane;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739978290499367124
Wed Dec 27 11:55:02 +0000 2023;1,74E+18;@desespereil Telkomsel ama xl yg mayan;0;1;0;0;in;7,40E+17;1,74E+18;randicerdas;https://twitter.com/randicerdas/status/1739978189718593721
Wed Dec 27 11:54:55 +0000 2023;1,74E+18;Internet Lelet di Wilayah Papua Pegunungan, Sony Lokobal: Telkomsel Harus Jujur Soal Penyebabnya  #diskominfo https://t.co/OOHtEUsFuE;0;0;0;1;in;1,48E+18;1,74E+18;JayapuraPos;https://twitter.com/JayapuraPos/status/1739978163101499578
Wed Dec 27 11:54:21 +0000 2023;1,74E+18;@temeneknath @temeneknath Jangan khawatir ya Kak. Untuk DMnya udah masuk antrian dan pasti dibales sesuai dengan urutannya. Zidane juga udah colek temen yang bertugas biar DM dari Kakak bisa lebih cepet dibales. Tungguin ya :) -Zidane;0;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739978019924828170
Wed Dec 27 11:53:20 +0000 2023;1,74E+18;@widiantoro_D @widiantoro_D Kenapa bisa dipakai orang lain Kak? Kakak tinggal login ke aplikasinya menggunakan nomor Kakak yang memiliki langganan HBO Gonya ya :) -Zidane;1;0;0;0;in;255409050;1,74E+18;Telkomsel;https://twitter.com/Telkomsel/status/1739977762105094404
